cid,smiles,name,mw,logp,tpsa,hbd,hba,qed,lipinski_pass,veber_pass,pains_hit
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
29,"C1=CC2=C(C=C1O)OCO2","",136,2,27.69,3,3,0.278,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
2,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
27,"CN1C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3","",207,3.5,51.19,4,4,0.273,1,1,0
